annee;code_iris;nom_iris;numero_de_voie;indice_de_repetition;type_de_voie;libelle_de_voie;adresse;nombre_de_sites;consommation_annuelle_totale_de_ladresse_mwh;code_grand_secteur;code_categorie_consommation;code_secteur_naf2;code_commune;nom_commune;code_epci;code_departement;code_region;tri_des_adresses
2021;800010101;Centre Ville Émonville;42;;BOULEVARD;VAUBAN;42 BOULEVARD VAUBAN;1;654.562;TERTIAIRE;ENT;86;80001;Abbeville;200070993;80;32;111
2024;800010201;La Gare-Rouvroy-La Portelette;;;RUE;DES CORDELIERS;RUE DES CORDELIERS;1;1229.048;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;111
2023;800010401;Faubourg de la Bouvaque;2;;RUE;DES AIGRETTES;2 RUE DES AIGRETTES;1;59.475;TERTIAIRE;ENT;49;80001;Abbeville;200070993;80;32;112
2022;800010201;La Gare-Rouvroy-La Portelette;131;;ROUTE;DE ROUEN;131 ROUTE DE ROUEN;1;214.396;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;112
2021;800010101;Centre Ville Émonville;38;;BOULEVARD;VAUBAN;38 BOULEVARD VAUBAN;1;228.862;TERTIAIRE;ENT;85;80001;Abbeville;200070993;80;32;112
2024;800010102;Centre Ville-Saint-Vulfran;1;;RUE;DES GRANDES ECOLES;1 RUE DES GRANDES ECOLES;1;1.996;TERTIAIRE;ENT;94;80001;Abbeville;200070993;80;32;112
2022;800010201;La Gare-Rouvroy-La Portelette;;;CHAUSSEE;DE ROUVROY;CHAUSSEE DE ROUVROY;1;185.457;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;113
2021;800010101;Centre Ville Émonville;28;;BOULEVARD;VAUBAN;28 BOULEVARD VAUBAN;1;68.802;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;113
2024;800010201;La Gare-Rouvroy-La Portelette;;;CHEMIN;DES JARDINIERS;CHEMIN DES JARDINIERS;1;6.855;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;113
2023;800010401;Faubourg de la Bouvaque;;;RUE;DES AIGRETTES;RUE DES AIGRETTES;1;131.311;INDUSTRIE;ENT;15;80001;Abbeville;200070993;80;32;113
2024;800010101;Centre Ville Émonville;17;;RUE;DES LINGERS;17 RUE DES LINGERS;1;59.147;TERTIAIRE;ENT;64;80001;Abbeville;200070993;80;32;114
2023;800010501;La Porte au Bois;6;;RUE;DES AUBEPINES;6 RUE DES AUBEPINES;1;15.427;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;114
2022;800010501;La Porte au Bois;8;;ROUTE;DE VAUCHELLES;8 ROUTE DE VAUCHELLES;1;1517.717;INDUSTRIE;ENT;27;80001;Abbeville;200070993;80;32;114
2021;800010401;Faubourg de la Bouvaque;15;;BOULEVARD;VAUBAN;15 BOULEVARD VAUBAN;1;184.371;TERTIAIRE;ENT;86;80001;Abbeville;200070993;80;32;114
2022;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;2;24285.168;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;115
2023;800010201;La Gare-Rouvroy-La Portelette;;;CHEMIN;DES CANOTIERS;CHEMIN DES CANOTIERS;1;113.795;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;115
2024;800010101;Centre Ville Émonville;19;;RUE;DES MINIMES;19 RUE DES MINIMES;1;29.244;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;115
2021;800010501;La Porte au Bois;52;;RUE;VENTOSE;52 RUE VENTOSE;1;64.165;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;115
2024;800010101;Centre Ville Émonville;18;;RUE;DES MINIMES;18 RUE DES MINIMES;1;230.57;TERTIAIRE;ENT;87;80001;Abbeville;200070993;80;32;116
2022;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;1;115.813;INDUSTRIE;ENT;16;80001;Abbeville;200070993;80;32;116
2023;800010101;Centre Ville Émonville;1;;RUE;DES CAPUCINS;1 RUE DES CAPUCINS;1;420.28;TERTIAIRE;ENT;61;80001;Abbeville;200070993;80;32;116
2021;800010501;La Porte au Bois;23;;RUE;VENTOSE;23 RUE VENTOSE;1;245.758;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;116
2022;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;2;8962.41;INDUSTRIE;ENT;23;80001;Abbeville;200070993;80;32;117
2021;800010501;La Porte au Bois;9184;F;RUE;VENTOSE;9184 F RUE VENTOSE;1;41.719;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;117
2023;800010401;Faubourg de la Bouvaque;;;RUE;DES COLVERTS;RUE DES COLVERTS;1;19.061;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;117
2024;800010501;La Porte au Bois;1;;RUE;DES PLATANES;1 RUE DES PLATANES;1;14.456;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;117
2021;800010501;La Porte au Bois;27;;RUE;VICTOR HUGO;27 RUE VICTOR HUGO;1;65.015;TERTIAIRE;ENT;87;80001;Abbeville;200070993;80;32;118
2023;800010201;La Gare-Rouvroy-La Portelette;;;RUE;DES CORDELIERS;RUE DES CORDELIERS;1;1288.364;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;118
2022;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;1;138.38;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;118
2024;800010501;La Porte au Bois;125;;CHEMIN;DES POSTES;125 CHEMIN DES POSTES;1;143.389;TERTIAIRE;ENT;87;80001;Abbeville;200070993;80;32;118
2023;800010102;Centre Ville-Saint-Vulfran;1;;RUE;DES GRANDES ECOLES;1 RUE DES GRANDES ECOLES;1;22.758;TERTIAIRE;ENT;94;80001;Abbeville;200070993;80;32;119
2021;800010201;La Gare-Rouvroy-La Portelette;213;;BOULEVARD;VOLTAIRE;213 BOULEVARD VOLTAIRE;1;136.08;INDUSTRIE;ENT;28;80001;Abbeville;200070993;80;32;119
2022;800010501;La Porte au Bois;;;ROUTE;DES 2 VALLEES;ROUTE DES 2 VALLEES;1;770.406;INDUSTRIE;ENT;22;80001;Abbeville;200070993;80;32;119
2024;800010502;Delique-Saint-Gilles;;;CHEMIN;DES POSTES;CHEMIN DES POSTES;1;54.485;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;119
2023;800010201;La Gare-Rouvroy-La Portelette;;;CHEMIN;DES JARDINIERS;CHEMIN DES JARDINIERS;1;4.654;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;120
2024;800010201;La Gare-Rouvroy-La Portelette;;;BOULEVARD;DES PRES;BOULEVARD DES PRES;1;135.565;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;120
2022;800010401;Faubourg de la Bouvaque;2;;RUE;DES AIGRETTES;2 RUE DES AIGRETTES;1;62.468;TERTIAIRE;ENT;49;80001;Abbeville;200070993;80;32;120
2021;800010201;La Gare-Rouvroy-La Portelette;213;;BOULEVARD;VOLTAIRE;213 BOULEVARD VOLTAIRE;1;298.482;TERTIAIRE;ENT;82;80001;Abbeville;200070993;80;32;120
2022;800010401;Faubourg de la Bouvaque;;;RUE;DES AIGRETTES;RUE DES AIGRETTES;1;163.967;INDUSTRIE;ENT;15;80001;Abbeville;200070993;80;32;121
2024;800010401;Faubourg de la Bouvaque;7;;RUE;DES SARCELLES;7 RUE DES SARCELLES;1;217.905;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;121
2023;800010101;Centre Ville Émonville;17;;RUE;DES LINGERS;17 RUE DES LINGERS;1;54.634;TERTIAIRE;ENT;64;80001;Abbeville;200070993;80;32;121
2021;800010201;La Gare-Rouvroy-La Portelette;213;;BOULEVARD;VOLTAIRE;213 BOULEVARD VOLTAIRE;1;113.312;INDUSTRIE;ENT;25;80001;Abbeville;200070993;80;32;121
2022;800010201;La Gare-Rouvroy-La Portelette;;;CHEMIN;DES CANOTIERS;CHEMIN DES CANOTIERS;1;119.821;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;122
2023;800010101;Centre Ville Émonville;19;;RUE;DES MINIMES;19 RUE DES MINIMES;1;29.616;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;122
2024;800010101;Centre Ville Émonville;25;;CHAUSSEE;DU BOIS;25 CHAUSSEE DU BOIS;1;47.264;TERTIAIRE;ENT;96;80001;Abbeville;200070993;80;32;122
2021;600030000;Abbeville-Saint-Lucien (commune non irisée);1;;RUE;DE LA MAIRIE;1 RUE DE LA MAIRIE;1;31.846;TERTIAIRE;ENT;49;60003;Abbeville-Saint-Lucien;200068005;60;32;122
2024;800010101;Centre Ville Émonville;22;;CHAUSSEE;DU BOIS;22 CHAUSSEE DU BOIS;1;37.682;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;123
2023;800010101;Centre Ville Émonville;18;;RUE;DES MINIMES;18 RUE DES MINIMES;1;237.811;TERTIAIRE;ENT;87;80001;Abbeville;200070993;80;32;123
2021;340010000;Abeilhan (commune non irisée);3;;RUE;MARCEL PAGNOL;3 RUE MARCEL PAGNOL;1;183.033;TERTIAIRE;ENT;87;34001;Abeilhan;200071058;34;76;123
2022;800010101;Centre Ville Émonville;1;;RUE;DES CAPUCINS;1 RUE DES CAPUCINS;1;424.248;TERTIAIRE;ENT;61;80001;Abbeville;200070993;80;32;123
2023;800010501;La Porte au Bois;1;;RUE;DES PLATANES;1 RUE DES PLATANES;1;19.993;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;124
2021;340010000;Abeilhan (commune non irisée);8;;BOULEVARD;PASTEUR;8 BOULEVARD PASTEUR;1;1362.382;INDUSTRIE;ENT;11;34001;Abeilhan;200071058;34;76;124
2024;800010101;Centre Ville Émonville;1;;CHAUSSEE;DU BOIS;1 CHAUSSEE DU BOIS;1;2.831;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;124
2022;800010102;Centre Ville-Saint-Vulfran;1;;RUE;DES GRANDES ECOLES;1 RUE DES GRANDES ECOLES;1;22.789;TERTIAIRE;ENT;94;80001;Abbeville;200070993;80;32;124
2022;800010101;Centre Ville Émonville;17;;RUE;DES LINGERS;17 RUE DES LINGERS;1;61.78;TERTIAIRE;ENT;64;80001;Abbeville;200070993;80;32;125
2024;800010401;Faubourg de la Bouvaque;6;;RUE;DU CHAMP DE MARS;6 RUE DU CHAMP DE MARS;1;34.234;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;125
2023;800010501;La Porte au Bois;125;;CHEMIN;DES POSTES;125 CHEMIN DES POSTES;1;153.606;TERTIAIRE;ENT;87;80001;Abbeville;200070993;80;32;125
2021;390010000;Abergement-la-Ronce (commune non irisée);4;;RUE;DE SAMEREY;4 RUE DE SAMEREY;1;60.356;TERTIAIRE;ENT;84;39001;Abergement-la-Ronce;200010650;39;27;125
2021;390010000;Abergement-la-Ronce (commune non irisée);1;;RUE;DE SAMEREY;1 RUE DE SAMEREY;1;44.588;TERTIAIRE;ENT;84;39001;Abergement-la-Ronce;200010650;39;27;126
2022;800010101;Centre Ville Émonville;19;;RUE;DES MINIMES;19 RUE DES MINIMES;1;29.593;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;126
2023;800010502;Delique-Saint-Gilles;;;CHEMIN;DES POSTES;CHEMIN DES POSTES;1;54.226;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;126
2024;800010401;Faubourg de la Bouvaque;5;;RUE;DU CHAMP DE MARS;5 RUE DU CHAMP DE MARS;1;60.504;TERTIAIRE;ENT;69;80001;Abbeville;200070993;80;32;126
2021;640030000;Abidos (commune non irisée);9;;RUE;DE LA CASSIERE;9 RUE DE LA CASSIERE;1;15.94;INDUSTRIE;ENT;43;64003;Abidos;200039204;64;75;127
2022;800010101;Centre Ville Émonville;18;;RUE;DES MINIMES;18 RUE DES MINIMES;1;245.356;TERTIAIRE;ENT;87;80001;Abbeville;200070993;80;32;127
2023;800010201;La Gare-Rouvroy-La Portelette;;;BOULEVARD;DES PRES;BOULEVARD DES PRES;1;129.909;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;127
2024;800010401;Faubourg de la Bouvaque;97;;RUE;DU CHATEAU D EAU;97 RUE DU CHATEAU D EAU;1;214.677;INDUSTRIE;ENT;25;80001;Abbeville;200070993;80;32;127
2024;800010401;Faubourg de la Bouvaque;97;;RUE;DU CHATEAU D EAU;97 RUE DU CHATEAU D EAU;1;30.846;INDUSTRIE;ENT;22;80001;Abbeville;200070993;80;32;128
2023;800010401;Faubourg de la Bouvaque;7;;RUE;DES SARCELLES;7 RUE DES SARCELLES;1;246.108;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;128
2022;800010501;La Porte au Bois;1;;RUE;DES PLATANES;1 RUE DES PLATANES;1;21.474;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;128
2021;370010000;Abilly (commune non irisée);5;;RUE;DES FONDERIES;5 RUE DES FONDERIES;1;1156.989;INDUSTRIE;ENT;24;37001;Abilly;200071587;37;24;128
2021;620010000;Ablain-Saint-Nazaire (commune non irisée);93;;RUE;MARCEL LANCINO;93 RUE MARCEL LANCINO;1;118.435;INDUSTRIE;ENT;10;62001;Ablain-Saint-Nazaire;246200364;62;32;129
2023;800010101;Centre Ville Émonville;25;;CHAUSSEE;DU BOIS;25 CHAUSSEE DU BOIS;1;46.59;TERTIAIRE;ENT;96;80001;Abbeville;200070993;80;32;129
2024;800010401;Faubourg de la Bouvaque;140;;RUE;DU CHATEAU D EAU;140 RUE DU CHATEAU D EAU;1;96.372;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;129
2022;800010501;La Porte au Bois;125;;CHEMIN;DES POSTES;125 CHEMIN DES POSTES;1;149.795;TERTIAIRE;ENT;87;80001;Abbeville;200070993;80;32;129
2024;800010401;Faubourg de la Bouvaque;;;RUE;DU CHATEAU D EAU;RUE DU CHATEAU D EAU;1;213.026;TERTIAIRE;ENT;53;80001;Abbeville;200070993;80;32;130
2023;800010101;Centre Ville Émonville;22;;CHAUSSEE;DU BOIS;22 CHAUSSEE DU BOIS;1;51.871;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;130
2022;800010502;Delique-Saint-Gilles;;;CHEMIN;DES POSTES;CHEMIN DES POSTES;1;49.603;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;130
2021;620010000;Ablain-Saint-Nazaire (commune non irisée);105;;RUE;MARCEL LANCINO;105 RUE MARCEL LANCINO;1;193.241;TERTIAIRE;ENT;87;62001;Ablain-Saint-Nazaire;246200364;62;32;130
2021;800020000;Ablaincourt-Pressoir (commune non irisée);SORTIE 5;;AVENUE;DE LA GARE;SORTIE 5 AVENUE DE LA GARE;1;83.99;TERTIAIRE;ENT;52;80002;Ablaincourt-Pressoir;200070928;80;32;131
2024;800010301;Faubourg de Menchecourt;;;RUE;DU HAUT;RUE DU HAUT;1;1755.676;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;131
2022;800010201;La Gare-Rouvroy-La Portelette;;;BOULEVARD;DES PRES;BOULEVARD DES PRES;1;95.111;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;131
2023;800010101;Centre Ville Émonville;1;;CHAUSSEE;DU BOIS;1 CHAUSSEE DU BOIS;1;3.439;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;131
2022;800010201;La Gare-Rouvroy-La Portelette;;;BOULEVARD;DES PRES;BOULEVARD DES PRES;1;148.577;INDUSTRIE;ENT;41;80001;Abbeville;200070993;80;32;132
2024;800010301;Faubourg de Menchecourt;;;RUE;DU HAUT;RUE DU HAUT;1;135.515;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;132
2021;800020000;Ablaincourt-Pressoir (commune non irisée);1;;RUE;DE LIHONS;1 RUE DE LIHONS;1;18.673;AGRICULTURE;ENT;01;80002;Ablaincourt-Pressoir;200070928;80;32;132
2023;800010401;Faubourg de la Bouvaque;6;;RUE;DU CHAMP DE MARS;6 RUE DU CHAMP DE MARS;1;36.022;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;132
2021;950020000;Ableiges (commune non irisée);28;;CHEMIN;DEPARTEMENTAL 13;28 CHEMIN DEPARTEMENTAL 13;1;106.695;AGRICULTURE;ENT;01;95002;Ableiges;200035970;95;11;133
2022;800010401;Faubourg de la Bouvaque;7;;RUE;DES SARCELLES;7 RUE DES SARCELLES;1;259.088;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;133
2024;800010101;Centre Ville Émonville;13;;RUE;DU HAUT MESNIL;13 RUE DU HAUT MESNIL;1;56.371;TERTIAIRE;ENT;85;80001;Abbeville;200070993;80;32;133
2023;800010401;Faubourg de la Bouvaque;5;;RUE;DU CHAMP DE MARS;5 RUE DU CHAMP DE MARS;1;59.143;TERTIAIRE;ENT;69;80001;Abbeville;200070993;80;32;133
2022;800010101;Centre Ville Émonville;25;;CHAUSSEE;DU BOIS;25 CHAUSSEE DU BOIS;1;52.359;TERTIAIRE;ENT;96;80001;Abbeville;200070993;80;32;134
2024;800010401;Faubourg de la Bouvaque;21;;RUE;DU LIEUTENANT CARON;21 RUE DU LIEUTENANT CARON;1;161.722;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;134
2023;800010401;Faubourg de la Bouvaque;97;;RUE;DU CHATEAU D EAU;97 RUE DU CHATEAU D EAU;1;309.57;INDUSTRIE;ENT;25;80001;Abbeville;200070993;80;32;134
2021;950020000;Ableiges (commune non irisée);1;;ROUTE;DEPARTEMENTALE 28;1 ROUTE DEPARTEMENTALE 28;1;212.936;TERTIAIRE;ENT;46;95002;Ableiges;200035970;95;11;134
2022;800010101;Centre Ville Émonville;22;;CHAUSSEE;DU BOIS;22 CHAUSSEE DU BOIS;1;56.866;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;135
2024;800010102;Centre Ville-Saint-Vulfran;;;RUE;DU LILLIER;RUE DU LILLIER;1;51.042;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;135
2023;800010401;Faubourg de la Bouvaque;97;;RUE;DU CHATEAU D EAU;97 RUE DU CHATEAU D EAU;1;29.539;INDUSTRIE;ENT;22;80001;Abbeville;200070993;80;32;135
2021;780030000;Ablis (commune non irisée);18;;RUE;DE LA FONTAINE CHAUDE;18 RUE DE LA FONTAINE CHAUDE;1;965.38;INDUSTRIE;ENT;18;78003;Ablis;200073344;78;11;135
2023;800010401;Faubourg de la Bouvaque;140;;RUE;DU CHATEAU D EAU;140 RUE DU CHATEAU D EAU;1;85.539;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;136
2022;800010101;Centre Ville Émonville;1;;CHAUSSEE;DU BOIS;1 CHAUSSEE DU BOIS;1;3.987;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;136
2021;780030000;Ablis (commune non irisée);47;;RUE;DE LA LIBERATION;47 RUE DE LA LIBERATION;1;30.532;TERTIAIRE;ENT;84;78003;Ablis;200073344;78;11;136
2024;800010201;La Gare-Rouvroy-La Portelette;;;RUE;DU MARAIS MALICORNE;RUE DU MARAIS MALICORNE;1;112.254;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;136
2024;800010102;Centre Ville-Saint-Vulfran;;;PLACE;DU MARCHE JACQUES BECQ;PLACE DU MARCHE JACQUES BECQ;1;15.126;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;137
2023;800010401;Faubourg de la Bouvaque;;;RUE;DU CHATEAU D EAU;RUE DU CHATEAU D EAU;1;202.644;TERTIAIRE;ENT;53;80001;Abbeville;200070993;80;32;137
2021;780030000;Ablis (commune non irisée);21;;RUE;DE LA LIBERATION;21 RUE DE LA LIBERATION;1;8.956;INDUSTRIE;ENT;16;78003;Ablis;200073344;78;11;137
2022;800010401;Faubourg de la Bouvaque;6;;RUE;DU CHAMP DE MARS;6 RUE DU CHAMP DE MARS;1;43.132;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;137
2021;780030000;Ablis (commune non irisée);28;;RUE;DE LA MAIRIE;28 RUE DE LA MAIRIE;1;529.878;INDUSTRIE;ENT;22;78003;Ablis;200073344;78;11;138
2024;800010102;Centre Ville-Saint-Vulfran;38;;RUE;DU MARECHAL FOCH;38 RUE DU MARECHAL FOCH;1;402.877;INDUSTRIE;ENT;35;80001;Abbeville;200070993;80;32;138
2022;800010401;Faubourg de la Bouvaque;5;;RUE;DU CHAMP DE MARS;5 RUE DU CHAMP DE MARS;1;58.282;TERTIAIRE;ENT;69;80001;Abbeville;200070993;80;32;138
2023;800010301;Faubourg de Menchecourt;;;RUE;DU HAUT;RUE DU HAUT;1;1648.258;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;138
2023;800010301;Faubourg de Menchecourt;;;RUE;DU HAUT;RUE DU HAUT;1;118.78;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;139
2022;800010401;Faubourg de la Bouvaque;97;;RUE;DU CHATEAU D EAU;97 RUE DU CHATEAU D EAU;1;305.288;INDUSTRIE;ENT;25;80001;Abbeville;200070993;80;32;139
2024;800010102;Centre Ville-Saint-Vulfran;26;;RUE;DU MARECHAL FOCH;26 RUE DU MARECHAL FOCH;1;16.6;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;139
2021;780030000;Ablis (commune non irisée);10;;RUE;DE LA MAIRIE;10 RUE DE LA MAIRIE;1;89.731;INDUSTRIE;ENT;43;78003;Ablis;200073344;78;11;139
2021;780030000;Ablis (commune non irisée);37;;RUE;DES ACACIAS;37 RUE DES ACACIAS;1;29.482;TERTIAIRE;ENT;84;78003;Ablis;200073344;78;11;140
2022;800010401;Faubourg de la Bouvaque;;;RUE;DU CHATEAU D EAU;RUE DU CHATEAU D EAU;1;224.209;TERTIAIRE;ENT;53;80001;Abbeville;200070993;80;32;140
2024;800010101;Centre Ville Émonville;19;;RUE;DU MARECHAL FOCH;19 RUE DU MARECHAL FOCH;1;130.915;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;140
2023;800010101;Centre Ville Émonville;13;;RUE;DU HAUT MESNIL;13 RUE DU HAUT MESNIL;1;71.492;TERTIAIRE;ENT;85;80001;Abbeville;200070993;80;32;140
2022;800010301;Faubourg de Menchecourt;;;RUE;DU HAUT;RUE DU HAUT;1;133.368;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;141
2021;780030000;Ablis (commune non irisée);37;B;RUE;DES ACACIAS;37 B RUE DES ACACIAS;1;34.607;TERTIAIRE;ENT;84;78003;Ablis;200073344;78;11;141
2023;800010401;Faubourg de la Bouvaque;21;;RUE;DU LIEUTENANT CARON;21 RUE DU LIEUTENANT CARON;1;156.981;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;141
2024;800010501;La Porte au Bois;;;RUE;DU MOULIN QUIGNON;RUE DU MOULIN QUIGNON;1;59.779;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;141
2024;800010101;Centre Ville Émonville;6;;PLACE;DU PILORI;6 PLACE DU PILORI;1;77.102;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;142
2022;800010301;Faubourg de Menchecourt;;;RUE;DU HAUT;RUE DU HAUT;1;1827.473;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;142
2021;780030000;Ablis (commune non irisée);4;;PLACE;DES FETES;4 PLACE DES FETES;1;125.431;INDUSTRIE;ENT;10;78003;Ablis;200073344;78;11;142
2023;800010102;Centre Ville-Saint-Vulfran;;;RUE;DU LILLIER;RUE DU LILLIER;1;61.493;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;142
2021;780030000;Ablis (commune non irisée);1;;CHEMIN;DES VIGNES;1 CHEMIN DES VIGNES;1;98.271;TERTIAIRE;ENT;46;78003;Ablis;200073344;78;11;143
2023;800010201;La Gare-Rouvroy-La Portelette;;;RUE;DU MARAIS MALICORNE;RUE DU MARAIS MALICORNE;1;137.53;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;143
2022;800010101;Centre Ville Émonville;13;;RUE;DU HAUT MESNIL;13 RUE DU HAUT MESNIL;1;80.61;TERTIAIRE;ENT;85;80001;Abbeville;200070993;80;32;143
2024;800010101;Centre Ville Émonville;19;;PLACE;DU PILORI;19 PLACE DU PILORI;1;299.511;TERTIAIRE;ENT;55;80001;Abbeville;200070993;80;32;143
2023;800010102;Centre Ville-Saint-Vulfran;;;PLACE;DU MARCHE JACQUES BECQ;PLACE DU MARCHE JACQUES BECQ;1;17.702;TERTIAIRE;ENT;96;80001;Abbeville;200070993;80;32;144
2024;800010102;Centre Ville-Saint-Vulfran;7;;RUE;DU PONT AUX BROUETTES;7 RUE DU PONT AUX BROUETTES;1;34.127;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;144
2022;800010401;Faubourg de la Bouvaque;21;;RUE;DU LIEUTENANT CARON;21 RUE DU LIEUTENANT CARON;1;157.537;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;144
2021;780030000;Ablis (commune non irisée);31;;RUE;PIERRE TROUVE;31 RUE PIERRE TROUVE;1;213.234;TERTIAIRE;ENT;87;78003;Ablis;200073344;78;11;144
2021;940010000;Ablon-sur-Seine (commune non irisée);7;;AVENUE;AUGUSTE DURU;7 AVENUE AUGUSTE DURU;1;59.587;TERTIAIRE;ENT;84;94001;Ablon-sur-Seine;200054781;94;11;145
2024;800010102;Centre Ville-Saint-Vulfran;15;;RUE;DU PONT AUX BROUETTES;15 RUE DU PONT AUX BROUETTES;1;23.863;TERTIAIRE;ENT;94;80001;Abbeville;200070993;80;32;145
2023;800010102;Centre Ville-Saint-Vulfran;38;;RUE;DU MARECHAL FOCH;38 RUE DU MARECHAL FOCH;1;414.421;INDUSTRIE;ENT;35;80001;Abbeville;200070993;80;32;145
2022;800010102;Centre Ville-Saint-Vulfran;;;RUE;DU LILLIER;RUE DU LILLIER;1;63.302;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;145
2022;800010201;La Gare-Rouvroy-La Portelette;;;RUE;DU MARAIS MALICORNE;RUE DU MARAIS MALICORNE;1;167.414;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;146
2021;940010000;Ablon-sur-Seine (commune non irisée);1;;RUE;D ESTIENNE D ORVES;1 RUE D ESTIENNE D ORVES;1;184.173;TERTIAIRE;ENT;85;94001;Ablon-sur-Seine;200054781;94;11;146
2023;800010101;Centre Ville Émonville;19;;RUE;DU MARECHAL FOCH;19 RUE DU MARECHAL FOCH;1;109.706;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;146
2024;800010102;Centre Ville-Saint-Vulfran;130;;RUE;DU PONT DE BOULOGNE;130 RUE DU PONT DE BOULOGNE;1;102.178;TERTIAIRE;ENT;56;80001;Abbeville;200070993;80;32;146
2022;800010102;Centre Ville-Saint-Vulfran;;;PLACE;DU MARCHE JACQUES BECQ;PLACE DU MARCHE JACQUES BECQ;1;19.367;TERTIAIRE;ENT;96;80001;Abbeville;200070993;80;32;147
2023;800010501;La Porte au Bois;;;RUE;DU MOULIN QUIGNON;RUE DU MOULIN QUIGNON;1;56.534;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;147
2021;940010000;Ablon-sur-Seine (commune non irisée);19;;QUAI;DE LA BARONNIE;19 QUAI DE LA BARONNIE;1;49.602;TERTIAIRE;ENT;87;94001;Ablon-sur-Seine;200054781;94;11;147
